date,groimp_day,c2k_lai,groimp_lai,lai_dev_pct,c2k_li,groimp_li,groimp_n_leaves,c2k_source_sink,c2k_dvs,c2k_dev_stage,groimp_n_bolls,groimp_n_open_bolls,groimp_n_eventual_bolls,groimp_n_squares,groimp_n_fruit_branches,groimp_avg_boll_wt,groimp_total_boll_wt,groimp_total_boll_wt_all,groimp_total_boll_wt_open,groimp_avg_boll_wt_all,groimp_avg_boll_wt_open,groimp_current_green_brown_wt,groimp_shed_today,groimp_shed_total,groimp_sq_shed,groimp_bl_shed,groimp_pos0_shed,groimp_pos1_shed,groimp_max_fruit_branches,groimp_max_fruit_pos,tavg,rh_avg,vpd,sunshine_frac,c2k_netPhoto_gCH2O,c2k_netPhoto_gDM,coupling_source,coupling_input_used,coupling_path,coupling_gross_dm,coupling_net_dm,nudge_wlf_delta,nudge_fired,elapsed_ms
2025-05-11,16,0.2996,0.09,-69.97,0.2589,0.0622,7,1.4421,0.2958,seedling,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,26.3,0.348,2.5066,0.7232,5.7264,4.7529,GroIMP_3D+bridge(α=0.74),True,RGG_3D_direct,1.242,0.979,0.0,False,30.9
2025-05-12,17,0.3369,0.0738,-78.1,0.2861,0.0513,8,1.4284,0.3202,seedling,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,27.5,0.295,2.9258,0.7259,6.2778,5.2106,GroIMP_3D+bridge(α=0.71),True,RGG_3D_direct,1.776,1.459,0.0,False,22.7
2025-05-13,18,0.3779,0.1097,-70.98,0.3147,0.0753,8,1.4155,0.343,seedling,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,26.9,0.241,2.8016,0.7143,5.9228,4.9159,GroIMP_3D+bridge(α=0.69),True,RGG_3D_direct,1.595,1.205,0.0,False,27.0
2025-05-14,19,0.4145,0.1429,-65.54,0.3393,0.0944,8,1.4083,0.361,seedling,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,23.9,0.16,2.5191,0.736,5.6918,4.7242,GroIMP_3D+bridge(α=0.66),True,RGG_3D_direct,1.817,1.414,0.0,False,27.4
2025-05-15,20,0.4492,0.1236,-72.48,0.3618,0.0845,10,1.3992,0.3775,seedling,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,22.1,0.356,1.8794,0.7341,5.4845,4.5521,GroIMP_3D+bridge(α=0.63),True,RGG_3D_direct,1.26,0.906,0.0,False,158.9
2025-05-16,21,0.482,0.1891,-60.77,0.3825,0.1263,10,1.3888,0.3974,seedling,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,24.5,0.285,2.397,0.7344,6.5525,5.4386,GroIMP_3D+bridge(α=0.60),True,RGG_3D_direct,1.7,1.341,0.0,False,58.2
2025-05-17,22,0.5212,0.2205,-57.69,0.4062,0.1457,10,1.3774,0.4189,seedling,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,26.2,0.24,2.7367,0.7351,7.2208,5.9933,GroIMP_3D+bridge(α=0.57),True,RGG_3D_direct,2.62,2.167,0.0,False,35.0
2025-05-18,23,0.5641,0.2017,-64.24,0.4311,0.1341,12,1.3638,0.4403,seedling,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,25.0,0.259,2.6228,0.728,6.6991,5.5603,GroIMP_3D+bridge(α=0.54),True,RGG_3D_direct,1.985,1.455,0.0,False,65.0
2025-05-19,24,0.6068,0.2848,-53.06,0.4529,0.1555,12,1.3545,0.4632,seedling,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,26.7,0.274,2.7488,0.7367,8.296,6.8857,GroIMP_3D+bridge(α=0.51),True,RGG_3D_direct,3.214,2.646,0.0,False,57.6
2025-05-20,25,0.6595,0.3173,-51.89,0.4787,0.1743,12,1.3429,0.4856,seedling,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,27.2,0.267,2.7868,0.7408,8.4617,7.0232,GroIMP_3D+bridge(α=0.49),True,RGG_3D_direct,3.319,2.662,0.0,False,52.5
2025-05-21,26,0.7127,0.2669,-62.55,0.5033,0.1735,13,1.3299,0.5087,seedling,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,27.1,0.289,2.705,0.7336,8.7068,7.2266,GroIMP_3D+bridge(α=0.46),True,RGG_3D_direct,2.654,1.958,0.0,False,43.5
2025-05-22,27,0.7666,0.3676,-52.05,0.5268,0.2308,13,1.3044,0.5262,seedling,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,22.9,0.268,2.0842,0.5531,4.1286,3.4267,GroIMP_3D+bridge(α=0.43),True,RGG_3D_direct,3.74,2.964,0.0,False,31.4
2025-05-23,28,0.7919,0.41,-48.22,0.5362,0.2537,13,1.3112,0.5433,seedling,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,22.0,0.448,1.5715,0.6864,6.8127,5.6545,GroIMP_3D+bridge(α=0.40),True,RGG_3D_direct,2.628,2.003,0.0,False,40.4
2025-05-24,29,0.8233,0.3642,-55.76,0.5516,0.2289,15,1.2957,0.562,squaring,0,0,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,23.5,0.376,1.9406,0.7418,7.8071,6.4799,GroIMP_3D+bridge(α=0.37),True,RGG_3D_direct,3.033,2.382,0.0,False,33.6
2025-05-25,30,0.8563,0.4758,-44.43,0.5674,0.2879,15,1.2742,0.5825,squaring,0,0,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,24.9,0.322,2.2587,0.7284,8.3618,6.9403,GroIMP_3D+bridge(α=0.34),True,RGG_3D_direct,4.331,3.597,0.0,False,24.1
2025-05-26,31,0.901,0.5191,-42.38,0.5875,0.3096,15,1.2539,0.603,squaring,0,0,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,25.2,0.272,2.4528,0.7401,8.7009,7.2217,GroIMP_3D+bridge(α=0.31),True,RGG_3D_direct,4.93,4.09,0.0,False,33.3
2025-05-27,32,0.9391,0.5187,-44.77,0.6042,0.3094,17,1.2321,0.6231,squaring,0,0,0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,24.2,0.298,2.2903,0.7298,8.2305,6.8313,GroIMP_3D+bridge(α=0.29),True,RGG_3D_direct,5.132,4.242,0.0,False,27.0
2025-05-28,33,0.9733,0.6111,-37.22,0.619,0.3534,17,1.2118,0.6451,squaring,0,0,0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,25.1,0.275,2.5795,0.7224,9.7227,8.0698,GroIMP_3D+bridge(α=0.26),True,RGG_3D_direct,5.574,4.659,0.0,False,70.6
2025-05-29,34,1.0136,0.6555,-35.33,0.6355,0.3661,17,1.193,0.6643,squaring,0,0,0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,24.8,0.225,2.599,0.7418,9.0095,7.4779,GroIMP_3D+bridge(α=0.23),True,RGG_3D_direct,6.329,5.278,0.0,False,48.2
2025-05-30,35,1.0451,0.6198,-40.7,0.6484,0.3574,19,1.1707,0.6854,squaring,0,0,0,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,25.1,0.315,2.4284,0.6801,9.5446,7.922,GroIMP_3D+bridge(α=0.20),True,RGG_3D_direct,5.598,4.622,0.0,False,28.2
2025-05-31,36,1.1047,0.731,-33.84,0.6609,0.4064,19,1.1507,0.7067,squaring,0,0,0,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,25.7,0.349,2.3957,0.7418,10.2484,8.5062,GroIMP_3D+bridge(α=0.17),True,RGG_3D_direct,7.136,6.024,0.0,False,39.7
2025-06-01,37,1.1679,0.7747,-33.67,0.6736,0.4246,19,1.1278,0.7294,squaring,0,0,0,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,27.3,0.296,2.7783,0.7418,10.9855,9.118,GroIMP_3D+bridge(α=0.14),True,RGG_3D_direct,7.435,6.259,0.0,False,64.0
2025-06-02,38,1.2347,0.7589,-38.53,0.6864,0.4181,19,1.1053,0.7519,squaring,0,0,0,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,26.8,0.343,2.5922,0.7418,11.1067,9.2186,GroIMP_3D+bridge(α=0.11),True,RGG_3D_direct,7.76,6.445,0.0,False,52.7
2025-06-03,39,1.3017,0.8605,-33.9,0.6983,0.4588,21,1.0785,0.778,squaring,0,0,0,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,29.1,0.266,3.1414,0.7418,12.7926,10.6179,GroIMP_3D+bridge(α=0.09),True,RGG_3D_direct,8.956,7.587,0.0,False,55.0
2025-06-04,40,1.3771,0.9382,-31.88,0.7116,0.4879,21,1.0525,0.8041,squaring,0,0,0,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,28.2,0.35,2.8773,0.7418,12.9792,10.7727,GroIMP_3D+bridge(α=0.06),True,RGG_3D_direct,10.45,8.764,0.0,False,36.8
2025-06-05,41,1.4377,0.9314,-35.21,0.7248,0.4855,21,1.0233,0.8327,squaring,0,0,0,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,29.6,0.342,3.0692,0.7415,14.2526,11.8297,GroIMP_3D+bridge(α=0.03),True,RGG_3D_direct,10.186,8.414,0.0,False,46.9
2025-06-06,42,1.5594,1.0406,-33.27,0.7512,0.524,23,0.9914,0.859,squaring,0,0,0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,28.9,0.282,2.8473,0.7246,10.9865,9.1188,GroIMP_3D+bridge(α=0.00),True,RGG_3D_direct,10.008,7.932,0.0,False,28.2
2025-06-07,43,1.6177,1.1215,-30.67,0.7618,0.5506,23,0.9721,0.8848,squaring,0,0,0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,28.6,0.285,2.8669,0.7407,13.1586,10.9216,GroIMP_3D,True,RGG_3D_direct,11.588,9.632,0.0,False,50.5
2025-06-08,44,1.6845,1.2165,-27.78,0.7736,0.58,23,0.9465,0.9114,squaring,0,0,0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,28.7,0.277,3.0452,0.7326,14.1924,11.7797,GroIMP_3D,True,RGG_3D_direct,12.925,10.931,0.0,False,28.6
2025-06-09,45,1.747,1.2278,-29.72,0.7838,0.5834,25,0.9133,0.9387,squaring,0,0,0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,28.4,0.295,2.9605,0.74,12.0661,10.0149,GroIMP_3D,True,RGG_3D_direct,13.039,10.882,0.0,False,26.9
2025-06-10,46,1.7967,1.3472,-25.02,0.7911,0.6173,25,0.8945,0.9618,squaring,0,0,0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,25.8,0.458,1.9899,0.7397,11.5173,9.5594,GroIMP_3D,True,RGG_3D_direct,12.958,10.651,0.0,False,58.7
2025-06-11,47,1.8417,1.4267,-22.53,0.7973,0.6384,25,0.8726,0.9859,squaring,0,0,0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,27.6,0.364,2.5223,0.7395,12.8142,10.6358,GroIMP_3D,True,RGG_3D_direct,14.043,12.059,0.0,False,46.0
2025-06-12,48,1.8867,1.4706,-22.05,0.8045,0.6495,26,0.9881,1.0062,flowering,0,0,0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,27.7,0.33,2.5316,0.6895,13.0735,10.851,GroIMP_3D,True,RGG_3D_direct,15.216,13.073,0.0,False,38.8
2025-06-13,49,1.9311,1.5765,-18.36,0.8112,0.6749,26,1.0429,1.0208,flowering,0,0,0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,26.8,0.408,2.2608,0.739,14.5423,12.0701,GroIMP_3D,True,RGG_3D_direct,16.739,14.542,0.0,False,39.1
2025-06-14,50,1.9723,1.6751,-15.07,0.8173,0.697,26,1.0302,1.0358,flowering,0,0,0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,26.8,0.429,2.2917,0.7388,14.7608,12.2515,GroIMP_3D,True,RGG_3D_direct,16.957,14.761,0.0,False,54.4
2025-06-15,51,2.0117,1.7075,-15.12,0.8228,0.7039,27,1.0139,1.0534,flowering,0,0,0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,29.1,0.337,2.8488,0.7375,15.9239,13.2168,GroIMP_3D,True,RGG_3D_direct,18.267,15.924,0.0,False,52.0
2025-06-16,52,2.0533,1.7922,-12.72,0.8284,0.7212,27,1.0328,1.0702,flowering,0,0,0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,28.0,0.363,2.5432,0.7071,14.7039,12.2042,GroIMP_3D,True,RGG_3D_direct,17.631,14.704,0.0,False,29.4
2025-06-17,53,2.0867,1.8749,-10.15,0.8327,0.7371,27,1.0354,1.0852,flowering,0,0,0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,25.2,0.499,1.8414,0.6966,15.7447,13.0681,GroIMP_3D,True,RGG_3D_direct,18.591,15.745,0.0,False,53.5
2025-06-18,54,2.111,1.9296,-8.59,0.8356,0.7471,27,1.0445,1.0979,flowering,0,0,0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,24.9,0.526,1.6286,0.7381,17.5113,14.5344,GroIMP_3D,True,RGG_3D_direct,20.124,17.511,0.0,False,30.7
2025-06-19,55,2.3794,1.993,-16.24,0.8688,0.7582,27,0.9539,1.1145,flowering,0,0,0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,27.7,0.41,2.4818,0.7381,15.2702,12.6743,GroIMP_3D,True,RGG_3D_direct,17.593,15.27,0.0,False,40.7
2025-06-20,56,2.4358,2.0602,-15.42,0.8745,0.7695,27,1.027,1.1318,flowering,0,0,0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,29.9,0.311,3.1287,0.7335,18.9267,15.7092,GroIMP_3D,True,RGG_3D_direct,22.059,18.927,0.0,False,53.3
2025-06-21,57,2.5047,2.1325,-14.86,0.8812,0.781,27,0.9842,1.1461,flowering,0,0,0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,25.8,0.423,1.9883,0.5751,13.9848,11.6074,GroIMP_3D,True,RGG_3D_direct,17.738,13.985,0.0,False,47.2
2025-06-22,58,2.5439,2.2222,-12.65,0.8846,0.7945,27,1.0147,1.1595,flowering,0,0,0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,25.8,0.432,2.0859,0.738,16.3529,13.5729,GroIMP_3D,True,RGG_3D_direct,19.208,16.353,0.0,False,44.5
2025-06-23,59,2.5824,2.3152,-10.35,0.8879,0.8077,27,1.0197,1.174,flowering,0,0,0,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,26.8,0.381,2.3767,0.7354,18.3476,15.2285,GroIMP_3D,True,RGG_3D_direct,21.118,18.348,0.0,False,51.2
2025-06-24,60,2.6245,2.4039,-8.4,0.8913,0.8194,27,1.0155,1.1901,flowering,0,0,0,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,26.8,0.417,2.2965,0.7191,20.8845,17.3341,GroIMP_3D,True,RGG_3D_direct,23.991,20.885,0.0,False,48.7
2025-06-25,61,2.6714,2.4687,-7.59,0.8951,0.8275,27,1.0094,1.2034,flowering,1,0,1,6,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,25.9,0.394,2.078,0.7234,23.3212,19.3566,GroIMP_3D,True,RGG_3D_direct,26.904,23.321,0.0,False,57.3
2025-06-26,62,2.8134,2.538,-9.79,0.9009,0.8358,27,1.0031,1.2173,flowering,1,0,1,6,8,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0,0,0,0,0,0,8,1,26.2,0.38,2.2625,0.7325,19.5023,16.1869,GroIMP_3D,True,RGG_3D_direct,22.59,19.502,0.0,False,54.0
2025-06-27,63,2.9538,2.6124,-11.56,0.906,0.8442,27,0.9992,1.2331,flowering,2,0,2,6,8,0.05,0.1,0.1,0.0,0.05,0.0,0.1,0,0,0,0,0,0,8,1,27.4,0.331,2.5778,0.7154,21.4553,17.8079,GroIMP_3D,True,RGG_3D_direct,24.796,21.455,0.0,False,52.8
2025-06-28,64,3.1014,2.6806,-13.57,0.9111,0.8515,27,0.9932,1.2489,flowering,2,0,2,6,8,0.1,0.2,0.2,0.0,0.1,0.0,0.2,0,0,0,0,0,0,8,1,27.0,0.401,2.3974,0.7292,24.8264,20.6059,GroIMP_3D,True,RGG_3D_direct,28.751,24.826,0.0,False,36.1
2025-06-29,65,3.2604,2.7647,-15.2,0.9164,0.8601,27,0.9883,1.2644,flowering,2,0,2,6,8,0.1,0.2,0.2,0.0,0.1,0.0,0.2,0,0,0,0,0,0,8,1,27.3,0.394,2.4147,0.7348,25.9176,21.5116,GroIMP_3D,True,RGG_3D_direct,30.02,25.918,0.0,False,44.1
2025-06-30,66,3.4244,2.9032,-15.22,0.9214,0.8732,27,0.9842,1.2804,flowering,2,0,2,6,8,0.1,0.2,0.2,0.0,0.1,0.0,0.2,0,0,0,0,0,0,8,1,28.2,0.362,2.5382,0.7309,26.8315,22.2701,GroIMP_3D,True,RGG_3D_direct,31.017,26.831,0.0,False,55.9
2025-07-01,67,3.5085,3.0262,-13.75,0.9262,0.8837,27,0.9762,1.2948,flowering,2,0,2,5,8,0.28,0.6,0.55,0.0,0.28,0.0,0.55,0,0,0,0,0,0,8,1,26.4,0.424,2.2151,0.6689,27.3019,22.6606,GroIMP_3D,True,RGG_3D_direct,31.8,27.302,0.0,False,67.7
2025-07-02,68,3.5912,3.1585,-12.05,0.9306,0.8941,27,0.9676,1.3103,flowering,2,0,2,5,8,0.49,1.0,0.98,0.0,0.49,0.0,0.98,0,0,0,0,0,0,8,1,27.1,0.385,2.356,0.7317,24.1651,20.057,GroIMP_3D,True,RGG_3D_direct,28.385,24.165,0.0,False,60.0
2025-07-03,69,3.8987,3.2874,-15.68,0.9448,0.9033,27,0.9655,1.3254,flowering,3,0,3,4,8,0.58,1.7,1.73,0.0,0.58,0.0,1.73,0,0,0,0,0,0,8,1,25.3,0.498,1.8804,0.7195,27.9059,23.1619,GroIMP_3D,True,RGG_3D_direct,32.585,27.906,0.0,False,58.8
2025-07-04,70,3.936,3.3941,-13.77,0.9463,0.9103,27,0.9507,1.3361,flowering,3,0,3,4,8,0.88,2.6,2.63,0.0,0.88,0.0,2.63,0,0,0,0,0,0,8,1,21.9,0.646,1.0024,0.3023,23.954,19.8818,GroIMP_3D,True,RGG_3D_direct,28.713,23.954,0.0,False,43.6
2025-07-05,71,3.9566,3.531,-10.76,0.9471,0.9186,27,0.9487,1.3491,flowering,4,0,4,4,8,0.84,3.4,3.37,0.0,0.84,0.0,3.37,0,0,0,0,0,0,8,1,24.0,0.575,1.4184,0.6666,18.7613,15.5719,GroIMP_3D,True,RGG_3D_direct,22.38,18.761,0.0,False,63.4
2025-07-06,72,3.9584,3.6551,-7.66,0.9472,0.9215,27,0.9574,1.3592,flowering,4,0,4,3,8,1.04,4.2,4.17,0.0,1.04,0.0,4.17,0,0,0,0,0,0,8,1,21.6,0.608,1.0571,0.614,26.9859,22.3983,GroIMP_3D,True,RGG_3D_direct,31.332,26.986,0.0,False,62.6
2025-07-07,73,3.9989,3.7465,-6.31,0.9487,0.9215,27,0.9314,1.3705,flowering,4,0,4,3,8,1.21,4.8,4.83,0.0,1.21,0.0,4.83,0,0,0,0,0,0,8,1,23.2,0.578,1.3273,0.7291,16.4669,13.6675,GroIMP_3D,True,RGG_3D_direct,20.143,16.467,0.0,False,39.2
2025-07-08,74,3.9326,3.8276,-2.67,0.9461,0.9215,27,0.9491,1.3841,flowering,5,0,5,3,8,1.09,5.4,5.44,0.0,1.09,0.0,5.44,0,0,0,0,0,0,8,1,26.0,0.508,1.7566,0.7255,24.9949,20.7458,GroIMP_3D,True,RGG_3D_direct,29.055,24.995,0.0,False,38.9
2025-07-09,75,3.9848,3.9088,-1.91,0.9482,0.9215,27,0.9455,1.3987,flowering,5,0,5,3,8,1.29,6.5,6.47,0.0,1.29,0.0,6.47,0,0,0,0,0,0,8,1,25.9,0.567,1.5982,0.7194,30.8219,25.5822,GroIMP_3D,True,RGG_3D_direct,35.745,30.822,0.0,False,41.1
