date,groimp_day,c2k_lai,groimp_lai,lai_dev_pct,c2k_li,groimp_li,groimp_n_leaves,c2k_source_sink,c2k_dvs,c2k_dev_stage,groimp_n_bolls,groimp_n_open_bolls,groimp_n_eventual_bolls,groimp_n_squares,groimp_n_fruit_branches,groimp_avg_boll_wt,groimp_total_boll_wt,groimp_total_boll_wt_all,groimp_total_boll_wt_open,groimp_avg_boll_wt_all,groimp_avg_boll_wt_open,groimp_current_green_brown_wt,groimp_shed_today,groimp_shed_total,groimp_sq_shed,groimp_bl_shed,groimp_pos0_shed,groimp_pos1_shed,groimp_max_fruit_branches,groimp_max_fruit_pos,tavg,rh_avg,vpd,sunshine_frac,c2k_netPhoto_gCH2O,c2k_netPhoto_gDM,coupling_source,coupling_input_used,coupling_path,coupling_gross_dm,coupling_net_dm,nudge_wlf_delta,nudge_fired,elapsed_ms
2022-05-16,16,0.4396,0.0954,-78.3,0.3557,0.0659,7,1.4348,0.2867,seedling,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,20.1,0.47,1.3081,0.2787,3.2118,2.6658,GroIMP_3D+bridge(α=0.57),True,RGG_3D_direct,0.802,0.49,0.0,False,28.8
2022-05-17,17,0.4578,0.0818,-82.13,0.3673,0.0567,8,1.4327,0.3,seedling,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,20.4,0.47,1.4358,0.5675,4.106,3.408,GroIMP_3D+bridge(α=0.54),True,RGG_3D_direct,0.7,0.406,0.0,False,57.1
2022-05-18,18,0.4842,0.1192,-75.38,0.382,0.0816,8,1.4211,0.3206,seedling,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,25.0,0.31,2.2952,0.4985,5.494,4.56,GroIMP_3D+bridge(α=0.51),True,RGG_3D_direct,0.86,0.543,0.0,False,153.9
2022-05-19,19,0.5193,0.1542,-70.3,0.4013,0.1043,8,1.4121,0.3392,seedling,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,23.8,0.33,2.2209,0.5406,5.4142,4.4938,GroIMP_3D+bridge(α=0.49),True,RGG_3D_direct,1.691,1.225,0.0,False,48.8
2022-05-20,20,0.5538,0.1449,-73.84,0.4194,0.0983,10,1.3979,0.3594,seedling,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,24.7,0.32,2.35,0.3871,5.1639,4.286,GroIMP_3D+bridge(α=0.46),True,RGG_3D_direct,1.45,0.992,0.0,False,75.2
2022-05-21,21,0.5867,0.2111,-64.02,0.436,0.1399,10,1.3843,0.3805,seedling,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,25.3,0.28,2.4469,0.3095,5.0543,4.1951,GroIMP_3D+bridge(α=0.43),True,RGG_3D_direct,2.154,1.637,0.0,False,100.5
2022-05-22,22,0.6186,0.2526,-59.17,0.4513,0.165,10,1.372,0.4038,seedling,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,26.7,0.25,2.7519,0.3208,5.6535,4.6924,GroIMP_3D+bridge(α=0.40),True,RGG_3D_direct,2.755,2.186,0.0,False,70.4
2022-05-23,23,0.6457,0.2339,-63.78,0.4669,0.1538,12,1.3537,0.4266,seedling,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,26.4,0.26,2.654,0.1679,4.6865,3.8898,GroIMP_3D+bridge(α=0.37),True,RGG_3D_direct,2.82,2.156,0.0,False,83.3
2022-05-24,24,0.668,0.3198,-52.12,0.4798,0.2041,12,1.3299,0.4507,seedling,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,27.2,0.25,2.777,0.0093,3.8849,3.2245,GroIMP_3D+bridge(α=0.34),True,RGG_3D_direct,3.291,2.614,0.0,False,61.1
2022-05-25,25,0.6837,0.3514,-48.6,0.4893,0.2219,12,1.3313,0.4768,seedling,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,28.5,0.26,2.9876,0.2694,6.0993,5.0624,GroIMP_3D+bridge(α=0.31),True,RGG_3D_direct,3.075,2.33,0.0,False,31.1
2022-05-26,26,0.7119,0.2962,-58.39,0.5047,0.1906,13,1.3282,0.5015,seedling,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,27.5,0.26,2.9102,0.5465,7.9467,6.5958,GroIMP_3D+bridge(α=0.29),True,RGG_3D_direct,3.174,2.317,0.0,False,23.9
2022-05-27,27,0.7499,0.3875,-48.33,0.5245,0.2396,13,1.3173,0.5239,seedling,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,26.1,0.27,2.681,0.5663,7.604,6.3113,GroIMP_3D+bridge(α=0.26),True,RGG_3D_direct,4.094,3.235,0.0,False,71.8
2022-05-28,28,0.7848,0.426,-45.71,0.5422,0.2622,13,1.3076,0.544,seedling,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,24.6,0.39,2.1306,0.5994,7.2445,6.0129,GroIMP_3D+bridge(α=0.23),True,RGG_3D_direct,4.112,3.289,0.0,False,57.9
2022-05-29,29,0.8165,0.381,-53.34,0.558,0.2381,15,1.2718,0.5652,squaring,0,0,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,25.4,0.32,2.3686,0.1877,4.8709,4.0428,GroIMP_3D+bridge(α=0.20),True,RGG_3D_direct,3.667,2.881,0.0,False,36.0
2022-05-30,30,0.8537,0.4921,-42.36,0.5664,0.2962,15,1.2419,0.5868,squaring,0,0,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,25.6,0.32,2.4305,0.08,4.1864,3.4747,GroIMP_3D+bridge(α=0.17),True,RGG_3D_direct,4.513,3.662,0.0,False,49.1
2022-05-31,31,0.8846,0.5367,-39.33,0.5718,0.3182,15,1.2399,0.6093,squaring,0,0,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,26.1,0.32,2.403,0.4604,7.2123,5.9862,GroIMP_3D+bridge(α=0.14),True,RGG_3D_direct,4.48,3.586,0.0,False,88.3
2022-06-01,32,0.9319,0.5414,-41.9,0.5833,0.3205,17,1.2257,0.6265,squaring,0,0,0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,22.9,0.26,2.2812,0.5989,6.4637,5.3649,GroIMP_3D+bridge(α=0.11),True,RGG_3D_direct,5.569,4.601,0.0,False,61.6
2022-06-02,33,0.9751,0.6289,-35.5,0.5925,0.3616,17,1.2088,0.6429,squaring,0,0,0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,22.3,0.29,2.2059,0.6083,6.2266,5.1681,GroIMP_3D+bridge(α=0.09),True,RGG_3D_direct,4.947,4.147,0.0,False,75.1
2022-06-03,34,1.0169,0.6755,-33.57,0.6007,0.3825,17,1.1896,0.6621,squaring,0,0,0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,24.1,0.28,2.4306,0.5816,7.1743,5.9547,GroIMP_3D+bridge(α=0.06),True,RGG_3D_direct,4.833,4.036,0.0,False,58.1
2022-06-04,35,1.0709,0.6468,-39.6,0.6175,0.3697,19,1.1651,0.6829,squaring,0,0,0,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,25.1,0.38,2.0972,0.4571,6.8959,5.7236,GroIMP_3D+bridge(α=0.03),True,RGG_3D_direct,5.744,4.801,0.0,False,61.7
2022-06-05,36,1.1093,0.7565,-31.81,0.6283,0.4171,19,1.1629,0.6977,squaring,0,0,0,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,21.4,0.44,1.6429,0.6086,5.9221,4.9153,GroIMP_3D+bridge(α=0.00),True,RGG_3D_direct,6.962,5.922,0.0,False,70.1
2022-06-06,37,1.1422,0.8068,-29.36,0.6369,0.4377,19,1.1279,0.7135,squaring,0,0,0,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,22.0,0.41,1.7244,0.3676,4.8031,3.9866,GroIMP_3D,True,RGG_3D_direct,5.297,4.468,0.0,False,60.7
2022-06-07,38,1.1671,0.7871,-32.56,0.6427,0.4297,19,1.1183,0.7316,squaring,0,0,0,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,23.4,0.36,2.0603,0.5272,6.688,5.551,GroIMP_3D,True,RGG_3D_direct,5.122,4.237,0.0,False,42.1
2022-06-08,39,1.1984,0.8748,-27.0,0.6503,0.4642,21,1.1029,0.7494,squaring,0,0,0,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,23.2,0.36,2.0877,0.6049,7.2165,5.9897,GroIMP_3D,True,RGG_3D_direct,7.053,6.043,0.0,False,52.7
2022-06-09,40,1.2315,0.9366,-23.95,0.6582,0.4874,21,1.0827,0.769,squaring,0,0,0,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,24.3,0.42,2.0823,0.5607,7.647,6.347,GroIMP_3D,True,RGG_3D_direct,7.472,6.439,0.0,False,96.6
2022-06-10,41,1.2659,0.9192,-27.39,0.6662,0.481,21,1.0553,0.7932,squaring,0,0,0,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,27.2,0.37,2.5363,0.4491,8.5097,7.0631,GroIMP_3D,True,RGG_3D_direct,7.736,6.587,0.0,False,65.6
2022-06-11,42,1.3007,1.0077,-22.53,0.6754,0.5127,23,1.0536,0.8163,squaring,0,0,0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,26.6,0.36,2.4402,0.491,9.0368,7.5005,GroIMP_3D,True,RGG_3D_direct,10.498,9.037,0.0,False,33.4
2022-06-12,43,1.3368,1.0758,-19.53,0.6847,0.5357,23,1.0142,0.8391,squaring,0,0,0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,26.4,0.32,2.6458,0.5649,9.304,7.7223,GroIMP_3D,True,RGG_3D_direct,10.652,9.203,0.0,False,77.8
2022-06-13,44,1.3728,1.1342,-17.38,0.6937,0.5547,23,0.9898,0.8644,squaring,0,0,0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,27.9,0.29,2.9605,0.5844,10.6662,8.8529,GroIMP_3D,True,RGG_3D_direct,10.69,9.213,0.0,False,61.7
2022-06-14,45,1.4133,1.1392,-19.39,0.7035,0.5563,25,1.0476,0.8869,squaring,0,0,0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,26.2,0.31,2.6341,0.3864,10.7652,8.9351,GroIMP_3D,True,RGG_3D_direct,12.482,10.765,0.0,False,65.4
2022-06-15,46,1.4486,1.2385,-14.5,0.7117,0.5866,25,0.9451,0.9106,squaring,0,0,0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,26.9,0.32,2.7334,0.6116,10.4685,8.6889,GroIMP_3D,True,RGG_3D_direct,11.127,9.553,0.0,False,63.0
2022-06-16,47,1.4806,1.3056,-11.82,0.7188,0.6058,25,1.0043,0.9322,squaring,0,0,0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,25.7,0.47,1.9661,0.3599,11.3638,9.432,GroIMP_3D,True,RGG_3D_direct,13.083,11.364,0.0,False,61.2
2022-06-17,48,1.6024,1.3444,-16.1,0.746,0.6166,26,0.9766,0.9533,squaring,0,0,0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,25.3,0.34,2.3561,0.4174,9.8405,8.1676,GroIMP_3D,True,RGG_3D_direct,11.476,9.84,-3.3982,True,32.9
2022-06-18,49,1.6063,1.4374,-10.52,0.7462,0.6411,26,0.9649,0.9693,squaring,0,0,0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,22.1,0.5,1.463,0.4688,10.6936,8.8757,GroIMP_3D,True,RGG_3D_direct,12.341,10.694,0.0,False,31.8
2022-06-19,50,1.6595,1.5363,-7.43,0.7568,0.6655,26,0.9457,0.9883,squaring,0,0,0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,23.9,0.52,1.4974,0.0,8.7245,7.2413,GroIMP_3D,True,RGG_3D_direct,10.06,8.725,0.0,False,42.7
2022-06-20,51,1.6948,1.5692,-7.41,0.7634,0.6733,27,0.9061,1.0036,flowering,0,0,0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,23.0,0.49,1.5101,0.2319,6.8596,5.6935,GroIMP_3D,True,RGG_3D_direct,8.423,6.86,0.0,False,94.4
2022-06-21,52,1.7214,1.651,-4.09,0.7681,0.6917,27,0.9263,1.0149,flowering,0,0,0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,23.2,0.49,1.6267,0.4588,9.3392,7.7515,GroIMP_3D,True,RGG_3D_direct,10.834,9.339,0.0,False,30.8
2022-06-22,53,1.7579,1.73,-1.59,0.7745,0.7086,27,1.0697,1.0295,flowering,0,0,0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,26.4,0.46,2.0258,0.2588,11.0715,9.1893,GroIMP_3D,True,RGG_3D_direct,12.629,11.071,0.0,False,77.6
2022-06-23,54,1.8004,1.7819,-1.03,0.7819,0.7191,27,1.0603,1.0442,flowering,0,0,0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,26.5,0.41,2.1861,0.3034,13.2788,11.0214,GroIMP_3D,True,RGG_3D_direct,15.293,13.279,0.0,False,60.7
2022-06-24,55,1.8507,1.8426,-0.43,0.7903,0.731,27,1.0563,1.0591,flowering,0,0,0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,26.8,0.41,2.2472,0.3615,13.9769,11.6008,GroIMP_3D,True,RGG_3D_direct,16.075,13.977,0.0,False,63.1
2022-06-25,56,1.9479,1.909,-1.99,0.7982,0.7434,27,1.0527,1.0741,flowering,0,0,0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,26.9,0.44,2.1447,0.5521,15.0236,12.4696,GroIMP_3D,True,RGG_3D_direct,17.24,15.024,0.0,False,61.8
2022-06-26,57,2.047,1.954,-4.55,0.8058,0.7514,27,1.0522,1.0895,flowering,0,0,0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,27.2,0.39,2.3316,0.5406,16.9652,14.0811,GroIMP_3D,True,RGG_3D_direct,19.295,16.965,0.0,False,63.0
2022-06-27,58,2.1553,2.0275,-5.93,0.814,0.7641,27,1.0464,1.1047,flowering,0,0,0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,27.1,0.48,2.095,0.5991,17.7818,14.7589,GroIMP_3D,True,RGG_3D_direct,20.265,17.782,0.0,False,38.7
2022-06-28,59,2.2648,2.1127,-6.72,0.8216,0.7779,27,1.0422,1.1207,flowering,0,0,0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,27.8,0.41,2.4365,0.5395,18.6668,15.4934,GroIMP_3D,True,RGG_3D_direct,21.233,18.667,0.0,False,46.2
2022-06-29,60,2.377,2.2049,-7.24,0.8289,0.792,27,1.0351,1.1371,flowering,0,0,0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,28.3,0.35,2.737,0.58,19.8724,16.4941,GroIMP_3D,True,RGG_3D_direct,22.696,19.872,0.0,False,67.6
2022-06-30,61,2.4211,2.2841,-5.66,0.8345,0.8034,27,1.0269,1.1531,flowering,0,0,0,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,27.9,0.5,2.1455,0.5833,20.4553,16.9779,GroIMP_3D,True,RGG_3D_direct,23.512,20.455,0.0,False,69.7
2022-07-01,62,2.7657,2.3738,-14.17,0.8718,0.8155,27,1.0248,1.1691,flowering,0,0,0,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,27.8,0.39,2.501,0.5262,21.7433,18.0469,GroIMP_3D,True,RGG_3D_direct,24.84,21.743,0.0,False,32.6
2022-07-02,63,2.8509,2.4621,-13.64,0.8797,0.8267,27,1.0178,1.184,flowering,1,0,1,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,1,26.8,0.36,2.5285,0.5858,21.9138,18.1885,GroIMP_3D,True,RGG_3D_direct,25.154,21.914,0.0,False,40.2
2022-07-03,64,2.9249,2.573,-12.03,0.8861,0.8398,27,1.0149,1.2004,flowering,1,0,1,6,8,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0,0,0,0,0,0,8,1,28.2,0.35,2.6358,0.5985,22.0299,18.2848,GroIMP_3D,True,RGG_3D_direct,25.167,22.03,0.0,False,83.6
2022-07-04,65,2.9963,2.6798,-10.56,0.892,0.8515,27,1.0081,1.2162,flowering,1,0,1,6,8,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0,0,0,0,0,0,8,1,27.7,0.41,2.3906,0.6142,24.5736,20.3961,GroIMP_3D,True,RGG_3D_direct,28.18,24.574,0.0,False,60.4
2022-07-05,66,3.0713,2.8228,-8.09,0.8979,0.8658,27,1.0055,1.2324,flowering,2,0,2,6,8,0.05,0.1,0.1,0.0,0.05,0.0,0.1,0,0,0,0,0,0,8,1,31.1,0.34,3.2661,0.6156,26.018,21.5949,GroIMP_3D,True,RGG_3D_direct,29.676,26.018,0.0,False,32.6
2022-07-06,67,3.1367,2.9376,-6.35,0.9027,0.8762,27,0.9549,1.2499,flowering,2,0,2,6,8,0.1,0.2,0.2,0.0,0.1,0.0,0.2,0,0,0,0,0,0,8,1,30.3,0.33,3.1008,0.5915,18.4844,15.3421,GroIMP_3D,True,RGG_3D_direct,23.333,18.484,0.0,False,81.9
2022-07-07,68,3.1557,3.0515,-3.3,0.9041,0.8858,27,0.9623,1.2676,flowering,2,0,2,6,8,0.1,0.2,0.2,0.0,0.1,0.0,0.2,0,0,0,0,0,0,8,1,29.5,0.32,2.875,0.6128,21.1001,17.5131,GroIMP_3D,True,RGG_3D_direct,25.852,21.1,0.0,False,32.7
2022-07-08,69,3.1772,3.1637,-0.42,0.9056,0.8945,27,0.9709,1.2835,flowering,2,0,2,5,8,0.28,0.6,0.55,0.0,0.28,0.0,0.55,0,0,0,0,0,0,8,1,27.8,0.4,2.2843,0.4039,24.6835,20.4873,GroIMP_3D,True,RGG_3D_direct,29.325,24.684,0.0,False,80.7
2022-07-09,70,3.2029,3.2494,1.43,0.9074,0.9007,27,0.9746,1.2974,flowering,2,0,2,5,8,0.49,1.0,0.98,0.0,0.49,0.0,0.98,0,0,0,0,0,0,8,1,25.7,0.46,1.8411,0.5246,25.6627,21.3,GroIMP_3D,True,RGG_3D_direct,29.941,25.663,0.0,False,31.2
2022-07-10,71,3.2076,3.3307,3.7,0.9077,0.9062,27,0.9743,1.3113,flowering,3,0,3,5,8,0.46,1.4,1.38,0.0,0.46,0.0,1.38,0,0,0,0,0,0,8,1,25.8,0.35,2.2785,0.3543,24.7187,20.5165,GroIMP_3D,True,RGG_3D_direct,28.582,24.719,0.0,False,63.7
2022-07-11,72,3.5908,3.4112,-5.0,0.9306,0.9114,27,0.9608,1.3233,flowering,3,0,3,4,8,0.73,2.2,2.2,0.0,0.73,0.0,2.2,0,0,0,0,0,0,8,1,23.9,0.47,1.7053,0.241,22.1993,18.4254,GroIMP_3D,True,RGG_3D_direct,26.238,22.199,0.0,False,56.3
2022-07-12,73,3.9731,3.4693,-12.68,0.9364,0.915,27,0.9452,1.3365,flowering,3,0,3,4,8,0.99,3.0,2.98,0.0,0.99,0.0,2.98,0,0,0,0,0,0,8,1,25.0,0.47,1.8415,0.5489,17.0594,14.1593,GroIMP_3D,True,RGG_3D_direct,20.704,17.059,0.0,False,51.6
2022-07-13,74,4.0884,3.5828,-12.37,0.9299,0.9215,27,0.9609,1.3497,flowering,4,0,4,4,8,0.93,3.7,3.7,0.0,0.93,0.0,3.7,0,0,0,0,0,0,8,1,25.1,0.5,1.7012,0.2413,25.3973,21.0798,GroIMP_3D,True,RGG_3D_direct,29.454,25.397,0.0,False,68.6
2022-07-14,75,4.1088,3.066,-25.38,0.9308,0.887,27,0.9229,1.3628,flowering,4,0,4,3,8,1.12,4.5,4.48,0.0,1.12,0.0,4.48,0,0,0,0,0,0,8,1,24.9,0.48,1.7358,0.4425,16.076,13.3431,GroIMP_3D,True,RGG_3D_direct,20.189,16.076,-8.1273,True,54.7
